id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
3788,female,31,163.0,64.0,26.0,105.0,40.7,155.0
3789,male,61,187.0,91.0,1.0,82.0,37.7,4.0
3790,female,75,182.0,80.0,24.0,101.0,40.8,161.0
3791,male,41,174.0,75.0,29.0,110.0,40.8,197.0
3792,male,31,200.0,104.0,15.0,96.0,40.3,75.0
3793,male,65,181.0,81.0,25.0,109.0,41.2,204.0
3794,male,21,171.0,71.0,17.0,109.0,40.2,98.0
3795,male,28,177.0,79.0,19.0,98.0,40.5,93.0
3796,male,32,194.0,96.0,16.0,101.0,40.3,90.0
3797,male,21,184.0,88.0,10.0,86.0,39.9,27.0
3798,male,30,181.0,87.0,1.0,78.0,37.7,2.0
3799,female,22,153.0,52.0,19.0,100.0,40.5,103.0
3800,female,32,162.0,62.0,11.0,93.0,39.8,53.0
3801,male,52,187.0,84.0,4.0,87.0,39.1,19.0
3802,male,28,190.0,88.0,5.0,91.0,39.1,19.0
3803,male,31,190.0,91.0,8.0,95.0,39.7,35.0
3804,male,21,194.0,94.0,12.0,99.0,40.4,56.0
3805,male,35,176.0,78.0,29.0,110.0,40.7,195.0
3806,female,21,165.0,60.0,28.0,114.0,41.0,189.0
3807,female,61,155.0,55.0,25.0,110.0,40.2,180.0
3808,male,70,180.0,83.0,28.0,112.0,40.5,242.0
3809,female,51,162.0,60.0,2.0,84.0,38.1,9.0
3810,male,28,181.0,81.0,15.0,90.0,40.0,54.0
3811,male,22,198.0,97.0,20.0,101.0,40.3,103.0
3812,female,21,160.0,57.0,25.0,102.0,40.7,138.0
3813,male,34,193.0,93.0,26.0,104.0,40.6,164.0
3814,male,53,181.0,77.0,11.0,90.0,39.6,48.0
3815,female,56,173.0,68.0,24.0,105.0,40.6,151.0
3816,female,28,162.0,58.0,19.0,101.0,40.2,106.0
3817,male,21,192.0,89.0,4.0,83.0,39.1,9.0
3818,female,47,179.0,78.0,21.0,100.0,40.4,116.0
3819,male,56,168.0,71.0,12.0,96.0,39.9,73.0
3820,female,32,157.0,58.0,2.0,84.0,38.4,8.0
3821,female,22,170.0,66.0,8.0,87.0,39.8,32.0
3822,female,20,162.0,56.0,4.0,88.0,38.9,16.0
3823,male,25,179.0,82.0,26.0,116.0,40.7,182.0
3824,male,64,181.0,92.0,2.0,79.0,38.3,8.0
3825,male,20,179.0,79.0,9.0,91.0,39.6,31.0
3826,male,40,194.0,98.0,15.0,98.0,40.0,83.0
3827,female,40,159.0,59.0,21.0,108.0,40.6,138.0
3828,female,32,171.0,65.0,17.0,88.0,40.4,73.0
3829,female,60,171.0,72.0,5.0,89.0,39.3,22.0
3830,female,48,154.0,54.0,16.0,102.0,40.3,97.0
3831,female,37,180.0,68.0,29.0,111.0,41.0,196.0
3832,male,55,180.0,86.0,10.0,89.0,40.0,50.0
3833,female,22,171.0,71.0,16.0,91.0,40.6,72.0
3834,male,22,180.0,76.0,3.0,75.0,39.0,5.0
3835,male,49,184.0,83.0,21.0,99.0,40.9,122.0
3836,female,36,161.0,58.0,25.0,112.0,40.9,174.0
3837,female,22,161.0,60.0,28.0,111.0,40.7,181.0
3838,female,26,149.0,54.0,21.0,99.0,40.6,113.0
3839,male,62,177.0,76.0,24.0,103.0,40.7,174.0
3840,female,51,175.0,66.0,2.0,83.0,38.3,8.0
3841,male,42,182.0,87.0,28.0,114.0,41.1,223.0
3842,female,42,173.0,65.0,12.0,94.0,39.9,58.0
3843,female,24,167.0,65.0,28.0,102.0,41.0,154.0
3844,female,58,159.0,59.0,5.0,83.0,39.2,22.0
3845,male,21,172.0,74.0,21.0,97.0,40.6,88.0
3846,male,58,179.0,84.0,24.0,105.0,40.9,171.0
3847,female,37,174.0,74.0,9.0,87.0,39.9,37.0
3848,female,50,174.0,69.0,21.0,99.0,40.7,119.0
3849,female,28,170.0,70.0,8.0,83.0,39.5,26.0
3850,female,75,161.0,59.0,26.0,102.0,40.8,172.0
3851,male,77,159.0,64.0,8.0,83.0,39.4,34.0
3852,male,45,184.0,88.0,15.0,92.0,40.0,72.0
3853,female,49,174.0,74.0,20.0,102.0,40.6,118.0
3854,male,60,179.0,84.0,24.0,105.0,40.7,172.0
3855,male,61,195.0,101.0,1.0,82.0,37.7,5.0
3856,female,21,173.0,70.0,8.0,89.0,39.9,31.0
3857,male,40,191.0,99.0,12.0,93.0,40.0,59.0
3858,female,52,174.0,73.0,10.0,100.0,39.7,63.0
3859,female,41,162.0,61.0,27.0,110.0,40.8,180.0
3860,female,41,161.0,57.0,10.0,89.0,39.7,46.0
3861,female,42,170.0,68.0,14.0,95.0,40.5,71.0
3862,male,25,184.0,83.0,11.0,90.0,39.9,37.0
3863,female,57,166.0,62.0,11.0,104.0,39.9,65.0
3864,male,22,189.0,88.0,2.0,85.0,38.2,6.0
3865,female,73,159.0,58.0,9.0,88.0,39.5,44.0
3866,female,40,169.0,61.0,22.0,101.0,40.5,127.0
3867,male,39,172.0,76.0,2.0,90.0,38.3,8.0
3868,male,53,187.0,93.0,7.0,93.0,39.6,37.0
3869,male,28,161.0,64.0,6.0,94.0,39.3,23.0
3870,female,62,150.0,54.0,17.0,99.0,40.5,104.0
3871,female,33,169.0,73.0,19.0,98.0,40.4,101.0
3872,female,45,152.0,51.0,25.0,111.0,40.9,179.0
3873,female,79,170.0,65.0,26.0,104.0,40.6,176.0
3874,female,49,151.0,48.0,26.0,106.0,40.8,176.0
3875,female,28,169.0,69.0,4.0,79.0,39.1,11.0
3876,male,42,187.0,95.0,13.0,91.0,40.0,58.0
3877,female,57,174.0,71.0,6.0,85.0,39.2,26.0
3878,female,53,166.0,63.0,24.0,107.0,40.7,158.0
3879,female,20,169.0,65.0,10.0,94.0,39.8,43.0
3880,female,20,173.0,67.0,19.0,100.0,40.5,102.0
3881,female,21,167.0,61.0,8.0,82.0,39.8,28.0
3882,female,44,161.0,64.0,28.0,106.0,41.1,177.0
3883,female,40,161.0,62.0,11.0,86.0,40.3,45.0
3884,male,21,184.0,93.0,6.0,81.0,39.4,10.0
3885,female,24,169.0,63.0,3.0,78.0,39.1,9.0
3886,female,38,169.0,70.0,21.0,105.0,40.5,128.0
3887,male,26,169.0,79.0,6.0,88.0,39.2,23.0
3888,female,38,169.0,66.0,14.0,100.0,40.4,76.0
3889,male,43,173.0,77.0,18.0,98.0,40.4,96.0
3890,male,30,195.0,94.0,19.0,101.0,40.5,103.0
3891,female,51,174.0,69.0,3.0,80.0,38.7,11.0
3892,female,56,166.0,66.0,2.0,89.0,37.9,9.0
3893,female,45,163.0,66.0,20.0,99.0,40.1,111.0
3894,female,47,174.0,73.0,4.0,74.0,38.8,12.0
3895,female,22,157.0,53.0,22.0,101.0,40.6,120.0
3896,male,54,175.0,79.0,18.0,95.0,40.5,105.0
3897,male,74,195.0,99.0,12.0,84.0,40.1,66.0
3898,female,21,161.0,63.0,8.0,88.0,39.6,31.0
3899,female,51,158.0,58.0,3.0,82.0,38.9,12.0
3900,male,24,196.0,94.0,2.0,88.0,38.3,6.0
3901,male,28,187.0,86.0,13.0,91.0,39.8,48.0
3902,female,20,177.0,71.0,4.0,87.0,38.8,17.0
3903,male,54,196.0,94.0,4.0,94.0,38.7,22.0
3904,female,54,180.0,73.0,16.0,94.0,40.6,82.0
3905,male,60,184.0,91.0,22.0,95.0,40.7,136.0
3906,female,49,156.0,52.0,28.0,109.0,40.8,194.0
3907,male,26,180.0,77.0,12.0,91.0,39.7,44.0
3908,female,23,156.0,56.0,4.0,87.0,38.8,16.0
3909,male,36,175.0,75.0,14.0,97.0,40.2,71.0
3910,female,31,151.0,58.0,7.0,92.0,39.3,32.0
3911,female,36,151.0,52.0,13.0,93.0,39.9,65.0
3912,male,70,174.0,76.0,25.0,113.0,41.3,236.0
3913,female,26,158.0,58.0,14.0,93.0,40.4,67.0
3914,female,67,162.0,65.0,9.0,81.0,39.7,37.0
3915,male,51,195.0,96.0,3.0,81.0,38.7,11.0
3916,female,39,181.0,73.0,4.0,85.0,38.8,17.0
3917,female,65,161.0,64.0,28.0,105.0,40.7,181.0
3918,female,63,179.0,75.0,15.0,95.0,40.0,83.0
3919,female,61,159.0,61.0,11.0,96.0,39.9,61.0
3920,female,62,157.0,57.0,25.0,108.0,40.6,177.0
3921,male,21,200.0,100.0,8.0,91.0,39.6,31.0
3922,female,40,164.0,61.0,12.0,91.0,40.2,57.0
3923,female,24,170.0,68.0,11.0,90.0,39.8,45.0
3924,female,57,162.0,57.0,14.0,90.0,39.9,70.0
3925,male,35,181.0,85.0,30.0,110.0,40.8,205.0
3926,female,46,164.0,64.0,25.0,104.0,40.5,153.0
3927,male,32,182.0,86.0,24.0,105.0,40.7,148.0
3928,female,33,172.0,70.0,23.0,107.0,40.8,143.0
3929,male,65,190.0,90.0,22.0,97.0,40.5,148.0
3930,female,42,154.0,61.0,20.0,93.0,40.5,98.0
3931,female,51,179.0,73.0,21.0,93.0,40.9,105.0
3932,male,51,181.0,88.0,28.0,113.0,41.1,222.0
3933,male,64,177.0,83.0,15.0,92.0,40.3,85.0
3934,male,65,182.0,83.0,25.0,101.0,40.6,178.0
3935,female,23,154.0,53.0,24.0,107.0,40.6,147.0
3936,female,63,159.0,60.0,25.0,102.0,40.7,162.0
3937,female,29,150.0,50.0,3.0,75.0,38.4,9.0
3938,male,32,188.0,85.0,25.0,111.0,40.6,174.0
3939,male,29,178.0,82.0,20.0,101.0,40.3,109.0
3940,male,37,196.0,98.0,28.0,101.0,41.2,166.0
3941,female,41,161.0,62.0,25.0,105.0,41.0,156.0
3942,male,64,183.0,85.0,19.0,93.0,40.7,106.0
3943,female,51,167.0,65.0,13.0,86.0,40.3,54.0
3944,female,48,158.0,61.0,11.0,95.0,40.1,59.0
3945,female,22,167.0,63.0,17.0,99.0,40.2,90.0
3946,male,20,178.0,78.0,15.0,91.0,40.3,54.0
3947,male,35,187.0,92.0,8.0,94.0,39.9,37.0
3948,male,41,193.0,99.0,19.0,99.0,40.3,107.0
3949,male,43,175.0,75.0,12.0,91.0,39.9,52.0
3950,female,33,162.0,62.0,9.0,91.0,39.8,43.0
3951,male,71,187.0,90.0,6.0,93.0,39.4,36.0
3952,female,21,148.0,49.0,24.0,105.0,40.7,144.0
3953,female,39,171.0,63.0,2.0,82.0,38.8,7.0
3954,female,61,160.0,60.0,12.0,95.0,39.9,66.0
3955,female,21,148.0,48.0,23.0,104.0,40.9,134.0
3956,male,30,176.0,88.0,27.0,116.0,40.9,213.0
3957,male,21,184.0,85.0,17.0,97.0,40.2,81.0
3958,female,25,167.0,64.0,15.0,92.0,40.1,62.0
3959,female,20,161.0,61.0,12.0,93.0,39.9,53.0
3960,male,61,179.0,81.0,25.0,103.0,41.2,178.0
3961,female,35,158.0,61.0,28.0,108.0,40.6,180.0
3962,female,63,155.0,60.0,29.0,108.0,40.8,196.0
3963,male,33,165.0,67.0,5.0,87.0,38.9,17.0
3964,male,35,178.0,78.0,16.0,95.0,40.3,73.0
3965,male,32,179.0,84.0,1.0,81.0,37.6,3.0
3966,female,31,174.0,70.0,24.0,114.0,40.7,153.0
3967,female,23,159.0,59.0,4.0,81.0,38.8,12.0
3968,female,51,161.0,62.0,16.0,93.0,40.7,82.0
3969,female,56,151.0,52.0,15.0,98.0,40.4,87.0
3970,male,22,182.0,88.0,27.0,105.0,40.9,147.0
3971,male,54,179.0,84.0,5.0,82.0,39.0,19.0
3972,male,23,177.0,75.0,4.0,85.0,38.9,10.0
3973,male,22,183.0,93.0,2.0,82.0,38.4,4.0
3974,female,50,176.0,75.0,30.0,110.0,40.8,197.0
3975,female,41,170.0,65.0,26.0,108.0,40.9,171.0
3976,female,22,166.0,62.0,6.0,83.0,39.2,22.0
3977,male,29,191.0,87.0,18.0,94.0,40.6,78.0
3978,female,21,162.0,58.0,7.0,86.0,39.5,22.0
3979,female,33,159.0,60.0,28.0,105.0,40.6,171.0
3980,female,39,174.0,68.0,18.0,95.0,40.4,91.0
3981,female,47,166.0,64.0,10.0,91.0,39.8,49.0
3982,male,45,180.0,83.0,13.0,91.0,40.1,60.0
3983,female,44,173.0,67.0,28.0,104.0,40.9,167.0
3984,female,28,174.0,71.0,28.0,107.0,40.9,172.0
3985,female,22,167.0,67.0,18.0,97.0,39.5,87.0
3986,female,51,161.0,59.0,21.0,104.0,40.7,131.0
3987,female,43,166.0,61.0,19.0,97.0,40.5,104.0
3988,female,49,181.0,80.0,3.0,75.0,38.8,8.0
3989,female,47,166.0,62.0,16.0,98.0,40.2,89.0
3990,female,20,162.0,57.0,3.0,86.0,38.5,9.0
3991,female,44,161.0,62.0,2.0,76.0,37.6,6.0
3992,male,52,183.0,89.0,3.0,84.0,39.1,12.0
3993,male,41,185.0,84.0,17.0,97.0,40.6,92.0
3994,female,79,161.0,64.0,25.0,111.0,40.5,190.0
3995,male,49,193.0,98.0,16.0,98.0,40.5,97.0
3996,female,29,158.0,58.0,14.0,98.0,40.4,73.0
3997,male,38,192.0,93.0,3.0,79.0,38.7,7.0
3998,male,21,183.0,81.0,22.0,101.0,40.8,116.0
3999,female,61,152.0,60.0,30.0,108.0,40.9,208.0
4000,male,60,170.0,77.0,9.0,82.0,39.8,31.0
4001,male,24,183.0,79.0,26.0,103.0,40.3,137.0
4002,male,22,189.0,85.0,21.0,95.0,40.5,85.0
4003,male,23,185.0,90.0,5.0,86.0,39.0,15.0
4004,male,58,177.0,78.0,9.0,88.0,39.6,41.0
4005,female,53,168.0,64.0,12.0,105.0,40.3,74.0
4006,male,26,158.0,59.0,25.0,103.0,40.4,120.0
4007,female,28,172.0,64.0,24.0,98.0,40.8,122.0
4008,female,22,175.0,67.0,16.0,95.0,40.4,76.0
4009,female,32,159.0,57.0,3.0,79.0,38.4,8.0
4010,male,35,181.0,85.0,3.0,84.0,38.5,11.0
4011,male,72,161.0,64.0,10.0,91.0,39.9,60.0
4012,male,24,183.0,84.0,11.0,100.0,39.9,54.0
4013,male,64,187.0,93.0,16.0,87.0,40.6,80.0
4014,female,35,185.0,83.0,22.0,98.0,41.0,114.0
4015,male,20,171.0,72.0,7.0,88.0,39.4,17.0
4016,female,22,169.0,66.0,17.0,93.0,40.8,77.0
4017,female,24,191.0,79.0,6.0,85.0,39.8,22.0
4018,female,26,164.0,55.0,6.0,88.0,39.5,24.0
4019,male,21,174.0,71.0,25.0,112.0,40.7,146.0
4020,female,38,161.0,64.0,15.0,87.0,40.3,63.0
4021,male,46,184.0,94.0,26.0,109.0,40.9,193.0
4022,male,31,173.0,79.0,8.0,89.0,39.6,28.0
4023,male,53,197.0,97.0,17.0,94.0,40.3,97.0
4024,female,32,173.0,69.0,28.0,108.0,40.9,172.0
4025,female,49,161.0,57.0,21.0,99.0,40.5,120.0
4026,female,25,158.0,58.0,3.0,88.0,38.8,14.0
4027,male,21,199.0,104.0,24.0,105.0,40.4,139.0
4028,female,72,158.0,58.0,27.0,102.0,40.5,176.0
4029,male,28,191.0,95.0,28.0,105.0,40.7,166.0
4030,male,44,186.0,88.0,13.0,101.0,40.1,79.0
4031,male,35,187.0,98.0,22.0,98.0,40.8,123.0
4032,female,75,165.0,58.0,27.0,105.0,40.9,183.0
4033,male,23,182.0,84.0,19.0,103.0,40.5,100.0
4034,male,32,185.0,85.0,14.0,99.0,40.8,74.0
4035,male,25,187.0,86.0,12.0,88.0,39.8,37.0
4036,female,33,158.0,57.0,1.0,86.0,37.4,4.0
4037,male,25,199.0,94.0,15.0,98.0,40.1,71.0
4038,female,41,158.0,63.0,22.0,99.0,40.8,123.0
4039,male,48,169.0,73.0,15.0,96.0,40.2,79.0
4040,male,32,186.0,85.0,19.0,106.0,40.3,117.0
4041,female,26,169.0,69.0,2.0,75.0,37.9,5.0
4042,male,25,183.0,83.0,2.0,79.0,38.4,4.0
4043,male,24,163.0,89.0,18.0,90.0,40.4,62.0
4044,male,20,184.0,87.0,20.0,99.0,40.4,92.0
4045,female,72,161.0,65.0,29.0,111.0,41.1,231.0
4046,female,54,149.0,54.0,14.0,94.0,40.0,71.0
4047,female,38,159.0,59.0,15.0,97.0,40.2,80.0
4048,female,22,156.0,53.0,6.0,84.0,39.1,22.0
4049,female,23,155.0,49.0,11.0,94.0,39.8,55.0
4050,female,40,165.0,63.0,13.0,92.0,40.1,63.0
4051,male,32,193.0,95.0,12.0,90.0,40.1,48.0
4052,male,20,180.0,80.0,17.0,90.0,40.3,50.0
4053,female,79,167.0,65.0,22.0,100.0,40.7,141.0
4054,male,64,173.0,78.0,15.0,93.0,40.3,85.0
4055,female,57,173.0,67.0,6.0,84.0,39.3,24.0
4056,male,26,177.0,84.0,3.0,81.0,38.8,5.0
4057,male,29,187.0,93.0,19.0,103.0,40.5,112.0
4058,male,52,185.0,87.0,22.0,101.0,40.5,145.0
4059,female,32,160.0,57.0,18.0,99.0,40.0,98.0
4060,female,55,167.0,67.0,8.0,88.0,39.5,36.0
4061,male,29,178.0,80.0,13.0,96.0,40.1,60.0
4062,male,28,181.0,78.0,3.0,83.0,38.6,9.0
4063,female,70,175.0,72.0,5.0,90.0,38.9,24.0
4064,female,40,164.0,61.0,18.0,96.0,40.6,94.0
4065,female,48,164.0,60.0,11.0,91.0,40.0,53.0
4066,male,48,179.0,78.0,28.0,104.0,40.7,181.0
4067,female,37,169.0,68.0,11.0,99.0,39.9,58.0
4068,male,20,188.0,87.0,7.0,93.0,39.4,25.0
4069,male,74,186.0,89.0,8.0,83.0,39.8,38.0
4070,female,24,147.0,52.0,24.0,105.0,40.9,146.0
4071,female,22,152.0,57.0,17.0,104.0,40.4,108.0
4072,female,52,175.0,72.0,8.0,92.0,39.6,39.0
4073,female,79,177.0,65.0,26.0,105.0,41.0,172.0
4074,male,75,192.0,102.0,16.0,93.0,39.9,105.0
4075,female,28,163.0,63.0,11.0,89.0,39.7,49.0
4076,male,37,177.0,82.0,12.0,86.0,40.5,38.0
4077,female,46,164.0,62.0,19.0,101.0,40.5,113.0
4078,male,29,178.0,78.0,8.0,101.0,39.5,42.0
4079,male,25,169.0,69.0,24.0,102.0,40.7,118.0
4080,female,38,160.0,65.0,2.0,89.0,37.9,10.0
4081,male,43,179.0,81.0,19.0,102.0,40.6,114.0
4082,female,31,160.0,61.0,12.0,95.0,40.0,60.0
4083,male,20,193.0,93.0,26.0,107.0,40.7,156.0
4084,female,45,156.0,54.0,5.0,81.0,39.0,19.0
4085,male,31,181.0,86.0,21.0,99.0,40.9,109.0
4086,female,41,166.0,73.0,20.0,101.0,40.5,115.0
4087,male,23,186.0,83.0,3.0,89.0,38.5,9.0
4088,male,51,192.0,95.0,4.0,78.0,38.9,12.0
4089,female,20,166.0,61.0,18.0,98.0,40.3,92.0
4090,female,71,165.0,65.0,21.0,111.0,40.3,149.0
4091,female,28,163.0,62.0,21.0,104.0,40.6,122.0
4092,female,44,162.0,62.0,3.0,85.0,38.2,12.0
4093,female,44,164.0,64.0,29.0,109.0,40.6,194.0
4094,male,45,186.0,79.0,14.0,99.0,40.4,79.0
4095,female,32,165.0,62.0,4.0,85.0,38.8,16.0
4096,female,24,165.0,64.0,7.0,79.0,39.7,23.0
4097,female,21,169.0,64.0,4.0,69.0,38.9,8.0
4098,male,25,189.0,93.0,21.0,107.0,40.8,130.0
4099,female,59,172.0,71.0,15.0,90.0,40.4,71.0
4100,female,63,163.0,58.0,28.0,102.0,40.7,170.0
4101,male,20,185.0,85.0,13.0,90.0,40.1,43.0
4102,male,39,184.0,88.0,4.0,80.0,39.1,11.0
4103,male,33,196.0,102.0,20.0,102.0,40.6,111.0
4104,female,60,176.0,81.0,26.0,107.0,40.9,176.0
4105,female,35,179.0,74.0,28.0,110.0,40.6,179.0
4106,male,32,174.0,75.0,11.0,97.0,39.8,51.0
4107,male,21,188.0,89.0,23.0,98.0,40.6,104.0
4108,female,39,159.0,56.0,11.0,97.0,39.7,57.0
4109,female,31,178.0,76.0,9.0,85.0,39.8,34.0
4110,male,39,184.0,85.0,7.0,86.0,39.3,24.0
4111,female,36,164.0,63.0,28.0,108.0,40.9,180.0
4112,female,54,169.0,69.0,10.0,86.0,39.9,44.0
4113,female,33,152.0,56.0,20.0,101.0,40.6,116.0
4114,male,71,195.0,97.0,4.0,83.0,39.1,18.0
4115,female,73,163.0,63.0,10.0,89.0,39.9,49.0
4116,male,23,171.0,68.0,16.0,97.0,40.4,66.0
4117,female,55,158.0,57.0,20.0,101.0,40.5,122.0
4118,female,57,176.0,73.0,11.0,91.0,39.8,53.0
4119,female,26,158.0,54.0,12.0,87.0,39.7,49.0
4120,female,34,174.0,78.0,2.0,85.0,38.2,8.0
4121,female,45,159.0,62.0,12.0,93.0,39.9,60.0
4122,female,33,169.0,69.0,7.0,85.0,39.5,27.0
4123,female,26,162.0,62.0,30.0,109.0,40.9,192.0
4124,male,46,191.0,97.0,12.0,89.0,39.8,57.0
4125,male,69,171.0,80.0,28.0,112.0,40.7,249.0
4126,female,37,160.0,57.0,19.0,101.0,40.4,109.0
4127,male,36,181.0,79.0,5.0,79.0,39.2,13.0
4128,female,24,170.0,67.0,3.0,84.0,38.6,11.0
4129,male,32,187.0,85.0,10.0,100.0,39.8,50.0
4130,male,24,185.0,90.0,18.0,99.0,40.5,89.0
4131,female,58,169.0,73.0,10.0,86.0,39.7,45.0
4132,male,26,176.0,77.0,11.0,91.0,40.3,37.0
4133,male,43,182.0,86.0,17.0,102.0,40.2,108.0
4134,male,26,170.0,77.0,13.0,90.0,40.1,48.0
4135,female,43,166.0,66.0,29.0,110.0,40.4,196.0
4136,female,31,161.0,60.0,28.0,112.0,40.9,193.0
4137,female,38,174.0,77.0,26.0,105.0,40.9,157.0
4138,female,32,169.0,69.0,1.0,83.0,37.8,4.0
4139,male,51,186.0,85.0,3.0,83.0,38.5,11.0
4140,male,43,165.0,68.0,12.0,95.0,40.0,55.0
4141,male,49,178.0,86.0,13.0,91.0,40.1,62.0
4142,female,44,152.0,52.0,10.0,87.0,39.7,44.0
4143,female,42,171.0,69.0,7.0,87.0,39.7,32.0
4144,male,51,176.0,82.0,14.0,95.0,40.2,69.0
4145,male,21,184.0,90.0,10.0,89.0,39.9,28.0
4146,male,34,192.0,99.0,19.0,105.0,40.4,120.0
4147,female,48,158.0,56.0,6.0,85.0,39.2,26.0
4148,female,49,184.0,74.0,19.0,102.0,40.4,110.0
4149,female,30,177.0,71.0,12.0,94.0,39.8,57.0
4150,female,26,157.0,61.0,24.0,102.0,40.7,135.0
4151,male,44,200.0,97.0,12.0,90.0,40.0,59.0
4152,male,48,192.0,92.0,4.0,86.0,39.0,17.0
4153,female,65,168.0,67.0,4.0,88.0,38.7,18.0
4154,male,44,190.0,97.0,18.0,99.0,40.2,105.0
4155,female,29,157.0,57.0,26.0,104.0,40.6,156.0
4156,female,46,156.0,63.0,13.0,95.0,40.0,68.0
4157,female,21,176.0,70.0,17.0,99.0,40.3,89.0
4158,male,25,183.0,81.0,12.0,91.0,40.1,42.0
4159,male,47,178.0,84.0,4.0,91.0,39.0,22.0
4160,female,45,176.0,72.0,21.0,104.0,40.5,130.0
4161,female,45,157.0,57.0,27.0,107.0,41.0,183.0
4162,female,28,175.0,73.0,12.0,93.0,40.2,54.0
4163,female,54,169.0,64.0,3.0,87.0,38.8,13.0
4164,male,29,172.0,81.0,26.0,98.0,40.8,128.0
4165,male,20,172.0,72.0,6.0,90.0,39.0,17.0
4166,female,61,168.0,68.0,21.0,103.0,40.8,132.0
4167,male,59,184.0,89.0,5.0,91.0,39.1,25.0
4168,male,30,192.0,92.0,1.0,84.0,37.4,3.0
4169,female,52,165.0,59.0,7.0,79.0,39.1,26.0
4170,female,42,154.0,61.0,23.0,97.0,40.5,125.0
4171,male,61,184.0,85.0,9.0,88.0,39.8,42.0
4172,female,28,167.0,64.0,12.0,94.0,39.7,56.0
4173,male,56,188.0,91.0,13.0,90.0,40.1,71.0
4174,male,28,179.0,80.0,27.0,101.0,40.6,135.0
4175,female,51,162.0,62.0,21.0,100.0,40.6,124.0
4176,female,42,170.0,68.0,6.0,83.0,39.4,20.0
4177,male,31,178.0,79.0,10.0,85.0,39.7,28.0
4178,male,20,182.0,86.0,11.0,92.0,39.7,34.0
4179,male,28,176.0,80.0,10.0,84.0,39.8,31.0
4180,male,20,186.0,82.0,15.0,94.0,40.0,56.0
4181,female,48,161.0,60.0,10.0,94.0,39.8,52.0
4182,female,42,174.0,78.0,30.0,112.0,40.8,201.0
4183,male,21,179.0,81.0,27.0,104.0,41.0,146.0
4184,female,50,164.0,60.0,7.0,85.0,39.4,30.0
4185,male,21,189.0,88.0,14.0,97.0,40.1,63.0
4186,female,35,169.0,70.0,5.0,81.0,39.0,17.0
4187,female,41,160.0,61.0,2.0,78.0,38.6,7.0
4188,male,30,182.0,88.0,10.0,89.0,39.4,36.0
4189,female,29,166.0,70.0,29.0,99.0,40.9,158.0
4190,female,35,154.0,54.0,6.0,83.0,39.1,23.0
4191,female,60,152.0,56.0,2.0,90.0,38.0,10.0
4192,female,25,165.0,59.0,9.0,86.0,39.6,37.0
4193,male,21,179.0,84.0,24.0,108.0,40.9,144.0
4194,male,23,186.0,84.0,12.0,96.0,39.9,52.0
4195,female,30,152.0,56.0,13.0,93.0,40.3,63.0
4196,female,60,174.0,72.0,1.0,74.0,37.7,3.0
4197,male,71,191.0,89.0,9.0,89.0,39.8,53.0
4198,male,22,179.0,84.0,8.0,94.0,39.5,31.0
4199,female,51,152.0,56.0,11.0,87.0,39.8,51.0
4200,female,28,159.0,57.0,11.0,89.0,40.1,49.0
4201,female,32,160.0,60.0,17.0,98.0,40.1,90.0
4202,male,20,184.0,82.0,5.0,87.0,39.1,12.0
4203,female,61,169.0,71.0,17.0,99.0,40.5,100.0
4204,female,50,156.0,51.0,6.0,85.0,39.1,27.0
4205,male,50,188.0,95.0,23.0,99.0,40.9,146.0
4206,female,23,155.0,51.0,14.0,89.0,40.3,55.0
4207,female,32,164.0,67.0,15.0,96.0,40.4,73.0
4208,female,52,158.0,58.0,20.0,97.0,40.7,111.0
4209,male,43,191.0,89.0,4.0,78.0,38.9,11.0
4210,male,45,199.0,75.0,10.0,90.0,39.5,43.0
4211,male,31,180.0,79.0,16.0,91.0,40.5,60.0
4212,female,40,173.0,68.0,21.0,101.0,40.5,115.0
4213,male,59,175.0,76.0,15.0,98.0,40.0,91.0
4214,female,49,164.0,61.0,8.0,91.0,39.5,41.0
4215,female,24,166.0,68.0,1.0,80.0,37.6,3.0
4216,female,43,173.0,71.0,7.0,83.0,39.5,26.0
4217,male,55,201.0,104.0,25.0,109.0,40.7,206.0
4218,male,25,199.0,102.0,1.0,83.0,37.7,4.0
4219,female,26,158.0,57.0,27.0,101.0,40.8,155.0
4220,male,20,191.0,92.0,2.0,85.0,38.0,5.0
4221,female,28,161.0,56.0,21.0,106.0,40.4,131.0
4222,male,21,187.0,89.0,2.0,81.0,38.6,5.0
4223,female,37,171.0,69.0,7.0,92.0,39.5,35.0
4224,male,54,181.0,83.0,9.0,91.0,39.8,44.0
4225,female,64,159.0,62.0,6.0,91.0,39.5,29.0
4226,female,71,153.0,56.0,17.0,95.0,40.6,99.0
4227,male,68,164.0,66.0,29.0,109.0,40.5,239.0
4228,female,26,170.0,67.0,27.0,105.0,40.6,157.0
4229,male,72,185.0,93.0,24.0,106.0,40.8,204.0
4230,male,39,167.0,65.0,13.0,94.0,39.9,58.0
4231,male,40,182.0,81.0,11.0,88.0,39.7,42.0
4232,male,36,183.0,82.0,6.0,88.0,39.1,22.0
4233,female,28,160.0,64.0,13.0,95.0,39.9,66.0
4234,male,30,190.0,86.0,15.0,95.0,40.2,68.0
4235,female,37,173.0,68.0,21.0,106.0,40.6,130.0
4236,male,53,179.0,79.0,6.0,88.0,39.6,29.0
4237,female,58,178.0,76.0,4.0,82.0,39.1,17.0
